date,fuerte,generator,n_confirmers,fuerte_hit,first_day_offset,outcome_bucket,closest_distance,closest_number
2023-09-12,1,34,1,False,,COMPANERO_TABLA1,1,33
2023-09-12,7,42,1,False,,COMPANERO_TABLA1,1,18
2023-09-12,71,42,1,True,3,FUERTE_EXACTO,0,71
2023-09-13,53,28,1,True,4,FUERTE_EXACTO,0,53
2023-09-13,87,33,1,True,3,FUERTE_EXACTO,0,87
2023-09-14,76,34,2,True,4,FUERTE_EXACTO,0,76
2023-09-14,85,36,1,False,,COMPANERO_TABLA1,1,64
2023-09-15,83,49,1,False,,COMPANERO_TABLA1,1,35
2023-09-16,27,26,1,True,7,FUERTE_EXACTO,0,27
2023-09-16,68,47,1,False,,COMPANERO_TABLA1,1,79
2023-09-17,83,49,1,False,,COMPANERO_TABLA1,1,35
2023-09-18,29,41,2,False,,COMPANERO_TABLA1,1,93
2023-09-20,77,32,1,False,,VECINO_TABLA2,3,28
2023-09-22,4,47,1,True,3,FUERTE_EXACTO,0,4
2023-09-22,35,49,1,False,,COMPANERO_TABLA1,1,40
2023-09-23,65,52,1,True,3,FUERTE_EXACTO,0,65
2023-09-25,65,52,2,True,1,FUERTE_EXACTO,0,65
2023-09-25,10,37,1,True,1,FUERTE_EXACTO,0,10
2023-09-27,5,37,1,True,3,FUERTE_EXACTO,0,5
2023-09-27,42,37,1,True,3,FUERTE_EXACTO,0,42
2023-09-27,85,36,1,True,1,FUERTE_EXACTO,0,85
2023-09-28,69,45,1,True,1,FUERTE_EXACTO,0,69
2023-09-30,17,34,1,True,1,FUERTE_EXACTO,0,17
2023-09-30,85,36,1,True,3,FUERTE_EXACTO,0,85
2023-10-01,59,44,1,True,5,FUERTE_EXACTO,0,59
2023-10-01,63,38,1,True,5,FUERTE_EXACTO,0,63
2023-10-02,83,49,1,True,2,FUERTE_EXACTO,0,83
2023-10-03,3,31,1,False,,COMPANERO_TABLA1,1,24
2023-10-07,7,42,1,True,3,FUERTE_EXACTO,0,7
2023-10-08,59,44,1,True,5,FUERTE_EXACTO,0,59
2023-10-08,90,46,1,False,,COMPANERO_TABLA1,1,58
2023-10-10,59,44,2,True,3,FUERTE_EXACTO,0,59
2023-10-10,22,44,1,False,,COMPANERO_TABLA1,1,59
2023-10-10,70,44,1,False,,COMPANERO_TABLA1,1,59
2023-10-13,11,35,1,True,2,FUERTE_EXACTO,0,11
2023-10-13,69,45,1,False,,COMPANERO_TABLA1,1,80
2023-10-13,80,45,1,True,3,FUERTE_EXACTO,0,80
2023-10-14,35,49,2,True,3,FUERTE_EXACTO,0,35
2023-10-14,22,44,1,False,,COMPANERO_TABLA1,1,75
2023-10-14,70,44,1,False,,COMPANERO_TABLA1,1,75
2023-10-16,12,43,1,True,4,FUERTE_EXACTO,0,12
2023-10-16,25,30,1,True,2,FUERTE_EXACTO,0,25
2023-10-16,44,43,1,True,7,FUERTE_EXACTO,0,44
2023-10-16,92,43,1,True,2,FUERTE_EXACTO,0,92
2023-10-17,63,38,2,False,,COMPANERO_TABLA1,1,47
2023-10-18,9,39,1,True,5,FUERTE_EXACTO,0,9
2023-10-18,90,46,1,True,1,FUERTE_EXACTO,0,90
2023-10-19,39,33,1,False,,COMPANERO_TABLA1,1,87
2023-10-21,15,29,1,True,6,FUERTE_EXACTO,0,15
2023-10-21,79,47,1,True,1,FUERTE_EXACTO,0,79
2023-10-22,28,43,1,True,2,FUERTE_EXACTO,0,28
2023-10-22,44,43,1,True,1,FUERTE_EXACTO,0,44
2023-10-22,92,43,1,True,2,FUERTE_EXACTO,0,92
2023-10-24,42,37,1,True,6,FUERTE_EXACTO,0,42
2023-10-24,59,44,1,False,,COMPANERO_TABLA1,1,75
2023-10-25,81,43,1,True,3,FUERTE_EXACTO,0,81
2023-10-26,29,41,2,True,1,FUERTE_EXACTO,0,29
2023-10-26,56,40,2,True,3,FUERTE_EXACTO,0,56
2023-10-27,42,37,2,True,3,FUERTE_EXACTO,0,42
2023-10-29,76,34,1,True,4,FUERTE_EXACTO,0,76
2023-10-31,57,30,1,True,2,FUERTE_EXACTO,0,57
2023-11-01,7,42,1,True,2,FUERTE_EXACTO,0,7
2023-11-01,71,42,1,True,1,FUERTE_EXACTO,0,71
2023-11-03,11,35,1,True,1,FUERTE_EXACTO,0,11
2023-11-06,13,41,1,True,1,FUERTE_EXACTO,0,13
2023-11-06,77,32,1,True,4,FUERTE_EXACTO,0,77
2023-11-08,27,26,1,False,,VECINO_TABLA2,3,92
2023-11-10,22,44,1,True,2,FUERTE_EXACTO,0,22
2023-11-10,70,44,1,True,5,FUERTE_EXACTO,0,70
2023-11-12,89,48,2,True,1,FUERTE_EXACTO,0,89
2023-11-16,9,39,2,False,,COMPANERO_TABLA1,1,14
2023-11-16,94,39,1,True,4,FUERTE_EXACTO,0,94
2023-11-17,30,39,1,True,3,FUERTE_EXACTO,0,30
2023-11-17,41,39,1,True,4,FUERTE_EXACTO,0,41
2023-11-17,46,39,1,True,5,FUERTE_EXACTO,0,46
2023-11-21,45,50,1,True,2,FUERTE_EXACTO,0,45
2023-11-22,74,46,1,True,2,FUERTE_EXACTO,0,74
2023-11-24,35,49,2,True,1,FUERTE_EXACTO,0,35
2023-11-25,9,39,1,True,2,FUERTE_EXACTO,0,9
2023-11-25,94,39,1,False,,COMPANERO_TABLA1,1,46
2023-11-27,44,43,1,True,5,FUERTE_EXACTO,0,44
2023-11-27,92,43,1,True,7,FUERTE_EXACTO,0,92
2023-11-29,37,46,1,True,5,FUERTE_EXACTO,0,37
2023-11-29,58,46,1,True,3,FUERTE_EXACTO,0,58
2023-11-30,11,35,1,True,7,FUERTE_EXACTO,0,11
2023-12-03,59,44,1,True,5,FUERTE_EXACTO,0,59
2023-12-03,87,33,1,True,5,FUERTE_EXACTO,0,87
2023-12-08,53,28,1,True,6,FUERTE_EXACTO,0,53
2023-12-09,44,43,1,True,2,FUERTE_EXACTO,0,44
2023-12-10,52,38,1,True,2,FUERTE_EXACTO,0,52
2023-12-13,16,27,1,True,1,FUERTE_EXACTO,0,16
2023-12-13,29,41,1,True,2,FUERTE_EXACTO,0,29
2023-12-13,34,51,1,True,4,FUERTE_EXACTO,0,34
2023-12-15,35,49,1,True,1,FUERTE_EXACTO,0,35
2023-12-15,40,49,1,True,1,FUERTE_EXACTO,0,40
2023-12-15,44,43,1,True,5,FUERTE_EXACTO,0,44
2023-12-18,56,40,1,True,4,FUERTE_EXACTO,0,56
2023-12-19,90,46,2,False,,COMPANERO_TABLA1,1,37
2023-12-19,7,42,1,True,3,FUERTE_EXACTO,0,7
2023-12-20,22,44,1,False,,COMPANERO_TABLA1,1,70
2023-12-20,75,44,1,True,3,FUERTE_EXACTO,0,75
2023-12-20,91,44,1,True,2,FUERTE_EXACTO,0,91
2023-12-21,90,46,1,True,7,FUERTE_EXACTO,0,90
2023-12-22,22,44,1,True,7,FUERTE_EXACTO,0,22
2023-12-22,70,44,1,True,5,FUERTE_EXACTO,0,70
2023-12-22,75,44,1,True,1,FUERTE_EXACTO,0,75
2023-12-22,91,44,1,True,2,FUERTE_EXACTO,0,91
2023-12-25,29,41,1,False,,VECINO_TABLA2,3,63
2023-12-27,9,39,1,True,1,FUERTE_EXACTO,0,9
2023-12-28,63,38,2,False,,COMPANERO_TABLA1,1,31
2023-12-28,20,38,1,True,3,FUERTE_EXACTO,0,20
2023-12-28,52,38,1,True,4,FUERTE_EXACTO,0,52
2023-12-29,29,41,1,False,,COMPANERO_TABLA1,1,93
2023-12-30,44,43,2,True,3,FUERTE_EXACTO,0,44
2024-01-02,42,37,1,True,4,FUERTE_EXACTO,0,42
2024-01-02,77,32,1,True,6,FUERTE_EXACTO,0,77
2024-01-04,42,37,1,True,2,FUERTE_EXACTO,0,42
2024-01-05,53,28,2,True,2,FUERTE_EXACTO,0,53
2024-01-05,82,33,1,True,1,FUERTE_EXACTO,0,82
2024-01-05,87,33,1,True,2,FUERTE_EXACTO,0,87
2024-01-06,29,41,1,True,1,FUERTE_EXACTO,0,29
2024-01-06,71,42,1,True,2,FUERTE_EXACTO,0,71
2024-01-07,70,44,2,True,4,FUERTE_EXACTO,0,70
2024-01-07,22,44,1,True,1,FUERTE_EXACTO,0,22
2024-01-08,37,46,1,True,2,FUERTE_EXACTO,0,37
2024-01-08,77,32,1,True,7,FUERTE_EXACTO,0,77
2024-01-12,23,42,1,True,6,FUERTE_EXACTO,0,23
2024-01-12,71,42,1,True,1,FUERTE_EXACTO,0,71
2024-01-13,68,47,1,False,,COMPANERO_TABLA1,1,84
2024-01-13,84,47,1,True,1,FUERTE_EXACTO,0,84
2024-01-14,22,44,1,True,2,FUERTE_EXACTO,0,22
2024-01-14,70,44,1,True,4,FUERTE_EXACTO,0,70
2024-01-14,91,44,1,True,1,FUERTE_EXACTO,0,91
2024-01-16,69,45,1,True,4,FUERTE_EXACTO,0,69
2024-01-16,81,43,1,True,6,FUERTE_EXACTO,0,81
2024-01-17,28,43,1,True,7,FUERTE_EXACTO,0,28
2024-01-17,35,49,1,True,4,FUERTE_EXACTO,0,35
2024-01-17,44,43,1,False,,COMPANERO_TABLA1,1,12
2024-01-17,53,28,1,True,5,FUERTE_EXACTO,0,53
2024-01-19,37,46,1,True,3,FUERTE_EXACTO,0,37
2024-01-19,65,52,1,True,5,FUERTE_EXACTO,0,65
2024-01-21,54,35,1,True,2,FUERTE_EXACTO,0,54
2024-01-21,86,35,1,True,3,FUERTE_EXACTO,0,86
2024-01-22,42,37,1,True,5,FUERTE_EXACTO,0,42
2024-01-25,67,40,1,False,,COMPANERO_TABLA1,1,72
2024-01-26,87,33,1,False,,COMPANERO_TABLA1,1,2
2024-01-27,7,42,1,True,1,FUERTE_EXACTO,0,7
2024-01-27,23,42,1,False,,COMPANERO_TABLA1,1,7
2024-01-27,53,28,1,True,4,FUERTE_EXACTO,0,53
2024-01-28,84,47,1,False,,COMPANERO_TABLA1,1,4
2024-01-30,26,28,1,True,2,FUERTE_EXACTO,0,26
2024-01-31,9,39,2,True,1,FUERTE_EXACTO,0,9
2024-01-31,29,41,2,True,1,FUERTE_EXACTO,0,29
2024-02-01,90,46,2,True,1,FUERTE_EXACTO,0,90
2024-02-03,42,37,4,True,6,FUERTE_EXACTO,0,42
2024-02-03,22,44,2,True,5,FUERTE_EXACTO,0,22
2024-02-03,70,44,2,True,1,FUERTE_EXACTO,0,70
2024-02-05,77,32,1,False,,VECINO_TABLA2,3,73
2024-02-06,42,37,1,True,3,FUERTE_EXACTO,0,42
2024-02-06,63,38,1,False,,COMPANERO_TABLA1,1,47
2024-02-07,68,47,1,True,3,FUERTE_EXACTO,0,68
2024-02-07,79,47,1,True,1,FUERTE_EXACTO,0,79
2024-02-10,35,49,1,False,,COMPANERO_TABLA1,1,83
2024-02-11,100,38,1,False,,COMPANERO_TABLA1,1,47
2024-02-16,31,38,1,True,5,FUERTE_EXACTO,0,31
2024-02-17,28,43,1,True,2,FUERTE_EXACTO,0,28
2024-02-19,2,33,1,False,,COMPANERO_TABLA1,1,39
2024-02-19,23,42,1,True,7,FUERTE_EXACTO,0,23
2024-02-19,53,28,1,False,,COMPANERO_TABLA1,1,26
2024-02-19,87,33,1,True,3,FUERTE_EXACTO,0,87
2024-02-20,9,39,1,True,1,FUERTE_EXACTO,0,9
2024-02-20,53,28,1,False,,COMPANERO_TABLA1,1,26
2024-02-21,77,32,1,True,7,FUERTE_EXACTO,0,77
2024-02-22,7,42,2,True,1,FUERTE_EXACTO,0,7
2024-02-24,13,41,1,True,4,FUERTE_EXACTO,0,13
2024-02-25,72,40,1,True,4,FUERTE_EXACTO,0,72
2024-02-27,79,47,1,True,1,FUERTE_EXACTO,0,79
2024-02-28,22,44,2,True,4,FUERTE_EXACTO,0,22
2024-02-28,59,44,1,True,7,FUERTE_EXACTO,0,59
2024-02-28,70,44,1,True,2,FUERTE_EXACTO,0,70
2024-03-01,3,31,1,True,3,FUERTE_EXACTO,0,3
2024-03-02,9,39,1,False,,COMPANERO_TABLA1,1,62
2024-03-03,44,43,2,True,4,FUERTE_EXACTO,0,44
2024-03-03,92,43,1,True,2,FUERTE_EXACTO,0,92
2024-03-04,85,36,1,True,2,FUERTE_EXACTO,0,85
2024-03-05,10,37,1,True,1,FUERTE_EXACTO,0,10
2024-03-07,81,43,1,True,2,FUERTE_EXACTO,0,81
2024-03-12,34,51,2,True,3,FUERTE_EXACTO,0,34
2024-03-12,21,28,1,True,7,FUERTE_EXACTO,0,21
2024-03-12,26,28,1,True,2,FUERTE_EXACTO,0,26
2024-03-12,27,26,1,True,2,FUERTE_EXACTO,0,27
2024-03-15,77,32,1,True,2,FUERTE_EXACTO,0,77
2024-03-16,96,54,1,True,2,FUERTE_EXACTO,0,96
2024-03-18,28,43,1,True,3,FUERTE_EXACTO,0,28
2024-03-18,79,47,1,True,2,FUERTE_EXACTO,0,79
2024-03-19,27,26,1,True,4,FUERTE_EXACTO,0,27
2024-03-22,35,49,1,True,1,FUERTE_EXACTO,0,35
2024-03-22,42,37,1,True,1,FUERTE_EXACTO,0,42
2024-03-26,9,39,1,True,1,FUERTE_EXACTO,0,9
2024-03-28,23,42,1,True,7,FUERTE_EXACTO,0,23
2024-04-05,20,38,1,True,6,FUERTE_EXACTO,0,20
2024-04-05,63,38,1,True,1,FUERTE_EXACTO,0,63
2024-04-05,90,46,1,True,4,FUERTE_EXACTO,0,90
2024-04-07,53,28,2,True,7,FUERTE_EXACTO,0,53
2024-04-07,87,33,1,True,5,FUERTE_EXACTO,0,87
2024-04-11,68,47,1,True,5,FUERTE_EXACTO,0,68
2024-04-12,34,51,1,True,1,FUERTE_EXACTO,0,34
2024-04-13,14,39,1,True,2,FUERTE_EXACTO,0,14
2024-04-15,29,41,1,False,,COMPANERO_TABLA1,1,93
2024-04-16,2,33,1,True,2,FUERTE_EXACTO,0,2
2024-04-17,9,39,1,False,,COMPANERO_TABLA1,1,46
2024-04-18,71,42,1,True,5,FUERTE_EXACTO,0,71
2024-04-20,7,42,1,True,1,FUERTE_EXACTO,0,7
2024-04-21,14,39,1,True,1,FUERTE_EXACTO,0,14
2024-04-23,63,38,1,True,5,FUERTE_EXACTO,0,63
2024-04-24,97,52,1,True,3,FUERTE_EXACTO,0,97
2024-04-27,44,43,1,False,,COMPANERO_TABLA1,1,12
2024-04-27,74,46,1,True,6,FUERTE_EXACTO,0,74
2024-04-27,90,46,1,True,5,FUERTE_EXACTO,0,90
2024-04-28,80,45,1,True,1,FUERTE_EXACTO,0,80
2024-04-28,87,33,1,True,6,FUERTE_EXACTO,0,87
2024-04-29,57,30,1,True,6,FUERTE_EXACTO,0,57
2024-04-29,83,49,1,True,4,FUERTE_EXACTO,0,83
2024-05-01,56,40,1,False,,COMPANERO_TABLA1,1,19
2024-05-01,63,38,1,True,5,FUERTE_EXACTO,0,63
2024-05-01,72,40,1,False,,COMPANERO_TABLA1,1,19
2024-05-02,72,40,1,True,7,FUERTE_EXACTO,0,72
2024-05-03,35,49,1,True,2,FUERTE_EXACTO,0,35
2024-05-04,73,48,1,True,3,FUERTE_EXACTO,0,73
2024-05-05,69,45,1,True,2,FUERTE_EXACTO,0,69
2024-05-06,29,41,2,True,1,FUERTE_EXACTO,0,29
2024-05-06,63,38,1,True,7,FUERTE_EXACTO,0,63
2024-05-10,41,39,1,True,3,FUERTE_EXACTO,0,41
2024-05-10,94,39,1,True,3,FUERTE_EXACTO,0,94
2024-05-11,6,35,1,False,,COMPANERO_TABLA1,1,86
2024-05-12,54,35,1,False,,COMPANERO_TABLA1,1,86
2024-05-13,11,35,1,True,5,FUERTE_EXACTO,0,11
2024-05-13,27,26,1,True,2,FUERTE_EXACTO,0,27
2024-05-14,7,42,2,True,5,FUERTE_EXACTO,0,7
2024-05-14,29,41,2,True,2,FUERTE_EXACTO,0,29
2024-05-14,71,42,1,True,2,FUERTE_EXACTO,0,71
2024-05-16,9,39,1,True,6,FUERTE_EXACTO,0,9
2024-05-16,94,39,1,True,6,FUERTE_EXACTO,0,94
2024-05-17,30,39,1,True,1,FUERTE_EXACTO,0,30
2024-05-18,94,39,1,True,4,FUERTE_EXACTO,0,94
2024-05-22,22,44,1,False,,COMPANERO_TABLA1,1,70
2024-05-22,44,43,1,True,1,FUERTE_EXACTO,0,44
2024-05-22,70,44,1,True,5,FUERTE_EXACTO,0,70
2024-05-23,7,42,1,True,1,FUERTE_EXACTO,0,7
2024-05-23,71,42,1,False,,COMPANERO_TABLA1,1,23
2024-05-26,7,42,1,True,5,FUERTE_EXACTO,0,7
2024-05-26,22,44,1,True,6,FUERTE_EXACTO,0,22
2024-05-26,70,44,1,True,1,FUERTE_EXACTO,0,70
2024-05-26,71,42,1,False,,COMPANERO_TABLA1,1,50
2024-05-27,1,34,1,True,3,FUERTE_EXACTO,0,1
2024-05-31,77,32,1,True,4,FUERTE_EXACTO,0,77
2024-05-31,87,33,1,True,3,FUERTE_EXACTO,0,87
2024-06-01,77,32,1,True,3,FUERTE_EXACTO,0,77
2024-06-05,27,26,1,False,,COMPANERO_TABLA1,1,38
2024-06-06,80,45,1,True,1,FUERTE_EXACTO,0,80
2024-06-07,77,32,1,True,1,FUERTE_EXACTO,0,77
2024-06-08,73,48,1,True,7,FUERTE_EXACTO,0,73
2024-06-09,27,26,1,True,5,FUERTE_EXACTO,0,27
2024-06-12,7,42,1,True,7,FUERTE_EXACTO,0,7
2024-06-14,73,48,1,True,1,FUERTE_EXACTO,0,73
2024-06-14,77,32,1,False,,VECINO_TABLA2,3,28
2024-06-16,30,39,1,True,2,FUERTE_EXACTO,0,30
2024-06-16,41,39,1,True,3,FUERTE_EXACTO,0,41
2024-06-16,83,49,1,True,2,FUERTE_EXACTO,0,83
2024-06-17,42,37,3,True,1,FUERTE_EXACTO,0,42
2024-06-17,70,44,2,False,,COMPANERO_TABLA1,1,59
2024-06-17,22,44,1,True,2,FUERTE_EXACTO,0,22
2024-06-19,42,37,1,False,,COMPANERO_TABLA1,1,10
2024-06-21,19,40,1,True,3,FUERTE_EXACTO,0,19
2024-06-21,56,40,1,True,1,FUERTE_EXACTO,0,56
2024-06-25,96,54,1,True,2,FUERTE_EXACTO,0,96
2024-06-26,53,28,2,False,,COMPANERO_TABLA1,1,26
2024-06-28,1,34,1,False,,COMPANERO_TABLA1,1,17
2024-06-29,63,38,1,True,4,FUERTE_EXACTO,0,63
2024-07-01,9,39,2,False,,COMPANERO_TABLA1,1,41
2024-07-01,94,39,1,False,,COMPANERO_TABLA1,1,41
2024-07-02,23,42,1,True,4,FUERTE_EXACTO,0,23
2024-07-02,71,42,1,True,1,FUERTE_EXACTO,0,71
2024-07-03,9,39,2,False,,COMPANERO_TABLA1,1,41
2024-07-04,72,40,1,True,7,FUERTE_EXACTO,0,72
2024-07-07,48,36,2,True,2,FUERTE_EXACTO,0,48
2024-07-08,45,50,1,True,2,FUERTE_EXACTO,0,45
2024-07-09,88,31,1,False,,COMPANERO_TABLA1,1,24
2024-07-09,89,48,1,True,7,FUERTE_EXACTO,0,89
2024-07-09,93,41,1,True,2,FUERTE_EXACTO,0,93
2024-07-11,7,42,1,True,6,FUERTE_EXACTO,0,7
2024-07-11,50,42,1,True,3,FUERTE_EXACTO,0,50
2024-07-12,48,36,1,True,6,FUERTE_EXACTO,0,48
2024-07-15,22,44,1,True,2,FUERTE_EXACTO,0,22
2024-07-15,70,44,1,True,4,FUERTE_EXACTO,0,70
2024-07-18,25,30,1,True,3,FUERTE_EXACTO,0,25
2024-07-20,22,44,1,True,1,FUERTE_EXACTO,0,22
2024-07-20,59,44,1,True,4,FUERTE_EXACTO,0,59
2024-07-20,70,44,1,True,5,FUERTE_EXACTO,0,70
2024-07-24,72,40,2,False,,COMPANERO_TABLA1,1,19
2024-07-24,27,26,1,False,,COMPANERO_TABLA1,1,38
2024-07-26,13,41,1,True,1,FUERTE_EXACTO,0,13
2024-08-01,3,31,1,True,3,FUERTE_EXACTO,0,3
2024-08-02,72,40,1,True,3,FUERTE_EXACTO,0,72
2024-08-02,87,33,1,True,6,FUERTE_EXACTO,0,87
2024-08-03,71,42,1,False,,COMPANERO_TABLA1,1,23
2024-08-04,77,32,1,True,2,FUERTE_EXACTO,0,77
2024-08-05,11,35,1,True,4,FUERTE_EXACTO,0,11
2024-08-05,22,44,1,False,,COMPANERO_TABLA1,1,75
2024-08-05,44,43,1,True,1,FUERTE_EXACTO,0,44
2024-08-05,69,45,1,False,,VECINO_TABLA2,3,57
2024-08-05,70,44,1,True,2,FUERTE_EXACTO,0,70
2024-08-05,80,45,1,False,,VECINO_TABLA2,3,8
2024-08-05,91,44,1,True,7,FUERTE_EXACTO,0,91
2024-08-07,22,44,1,False,,COMPANERO_TABLA1,1,91
2024-08-07,70,44,1,True,7,FUERTE_EXACTO,0,70
2024-08-09,7,42,1,True,1,FUERTE_EXACTO,0,7
2024-08-09,15,29,1,False,,VECINO_TABLA2,3,96
2024-08-11,35,49,2,True,7,FUERTE_EXACTO,0,35
2024-08-13,48,36,1,False,,COMPANERO_TABLA1,1,64
2024-08-14,57,30,1,True,5,FUERTE_EXACTO,0,57
2024-08-17,29,41,1,False,,COMPANERO_TABLA1,1,13
2024-08-20,68,47,1,True,1,FUERTE_EXACTO,0,68
2024-08-21,50,42,1,True,6,FUERTE_EXACTO,0,50
2024-08-22,31,38,1,True,2,FUERTE_EXACTO,0,31
2024-08-22,63,38,1,False,,COMPANERO_TABLA1,1,31
2024-08-22,100,38,1,False,,COMPANERO_TABLA1,1,31
2024-08-23,54,35,1,False,,COMPANERO_TABLA1,1,43
2024-08-28,29,41,1,True,7,FUERTE_EXACTO,0,29
2024-08-29,10,37,1,True,3,FUERTE_EXACTO,0,10
2024-08-29,42,37,1,True,2,FUERTE_EXACTO,0,42
2024-08-30,48,36,1,True,4,FUERTE_EXACTO,0,48
2024-08-31,32,36,1,True,4,FUERTE_EXACTO,0,32
2024-09-01,53,28,2,True,2,FUERTE_EXACTO,0,53
2024-09-03,82,33,2,True,1,FUERTE_EXACTO,0,82
2024-09-04,77,32,1,True,7,FUERTE_EXACTO,0,77
2024-09-09,9,39,1,True,1,FUERTE_EXACTO,0,9
2024-09-09,94,39,1,True,7,FUERTE_EXACTO,0,94
2024-09-11,63,38,2,True,5,FUERTE_EXACTO,0,63
2024-09-11,22,44,1,True,2,FUERTE_EXACTO,0,22
2024-09-11,59,44,1,True,4,FUERTE_EXACTO,0,59
2024-09-11,70,44,1,False,,COMPANERO_TABLA1,1,75
2024-09-12,53,28,1,True,5,FUERTE_EXACTO,0,53
2024-09-12,54,35,1,True,4,FUERTE_EXACTO,0,54
2024-09-12,86,35,1,True,1,FUERTE_EXACTO,0,86
2024-09-12,90,46,1,True,2,FUERTE_EXACTO,0,90
2024-09-13,56,40,2,False,,COMPANERO_TABLA1,1,19
2024-09-13,19,40,1,True,1,FUERTE_EXACTO,0,19
2024-09-13,29,41,1,True,5,FUERTE_EXACTO,0,29
2024-09-13,67,40,1,True,3,FUERTE_EXACTO,0,67
2024-09-15,93,41,1,True,3,FUERTE_EXACTO,0,93
2024-09-17,23,42,1,True,3,FUERTE_EXACTO,0,23
2024-09-17,65,52,1,True,6,FUERTE_EXACTO,0,65
2024-09-18,19,40,1,True,1,FUERTE_EXACTO,0,19
2024-09-19,51,40,1,True,1,FUERTE_EXACTO,0,51
2024-09-20,9,39,2,False,,COMPANERO_TABLA1,1,14
2024-09-20,63,38,2,False,,COMPANERO_TABLA1,1,47
2024-09-20,7,42,1,False,,COMPANERO_TABLA1,1,23
2024-09-20,22,44,1,True,3,FUERTE_EXACTO,0,22
2024-09-20,46,39,1,True,5,FUERTE_EXACTO,0,46
2024-09-20,59,44,1,True,1,FUERTE_EXACTO,0,59
2024-09-20,70,44,1,False,,COMPANERO_TABLA1,1,59
2024-09-21,34,51,1,True,5,FUERTE_EXACTO,0,34
2024-09-22,60,43,1,False,,COMPANERO_TABLA1,1,81
2024-09-22,91,44,1,False,,COMPANERO_TABLA1,1,22
2024-09-23,29,41,1,True,2,FUERTE_EXACTO,0,29
2024-09-27,27,26,1,True,7,FUERTE_EXACTO,0,27
2024-09-29,86,35,1,True,1,FUERTE_EXACTO,0,86
2024-09-30,90,46,3,True,5,FUERTE_EXACTO,0,90
2024-09-30,86,35,1,True,4,FUERTE_EXACTO,0,86
2024-10-01,72,40,1,True,2,FUERTE_EXACTO,0,72
2024-10-01,77,32,1,True,3,FUERTE_EXACTO,0,77
2024-10-03,34,51,1,False,,COMPANERO_TABLA1,1,98
2024-10-05,9,39,1,True,2,FUERTE_EXACTO,0,9
2024-10-05,14,39,1,True,7,FUERTE_EXACTO,0,14
2024-10-05,69,45,1,True,2,FUERTE_EXACTO,0,69
2024-10-08,9,39,2,True,1,FUERTE_EXACTO,0,9
2024-10-08,7,42,1,True,2,FUERTE_EXACTO,0,7
2024-10-08,30,39,1,True,3,FUERTE_EXACTO,0,30
2024-10-10,90,46,2,True,3,FUERTE_EXACTO,0,90
2024-10-10,37,46,1,True,7,FUERTE_EXACTO,0,37
2024-10-11,83,49,1,True,7,FUERTE_EXACTO,0,83
2024-10-12,69,45,1,True,6,FUERTE_EXACTO,0,69
2024-10-14,45,50,1,False,,VECINO_TABLA2,3,32
2024-10-15,77,32,2,True,7,FUERTE_EXACTO,0,77
2024-10-16,12,43,1,True,7,FUERTE_EXACTO,0,12
2024-10-16,44,43,1,False,,COMPANERO_TABLA1,1,60
2024-10-16,89,48,1,False,,COMPANERO_TABLA1,1,73
2024-10-17,100,38,1,False,,COMPANERO_TABLA1,1,20
2024-10-19,8,40,1,True,2,FUERTE_EXACTO,0,8
2024-10-19,56,40,1,False,,COMPANERO_TABLA1,1,51
2024-10-21,92,43,1,True,5,FUERTE_EXACTO,0,92
2024-10-22,57,30,1,True,2,FUERTE_EXACTO,0,57
2024-10-23,42,37,2,False,,COMPANERO_TABLA1,1,5
2024-10-23,73,48,1,True,3,FUERTE_EXACTO,0,73
2024-10-24,20,38,1,True,1,FUERTE_EXACTO,0,20
2024-10-28,11,35,2,True,4,FUERTE_EXACTO,0,11
2024-10-29,63,38,1,True,1,FUERTE_EXACTO,0,63
2024-10-30,22,44,1,False,,COMPANERO_TABLA1,1,59
2024-10-30,70,44,1,True,4,FUERTE_EXACTO,0,70
2024-10-31,52,38,1,False,,COMPANERO_TABLA1,1,31
2024-11-03,73,48,1,True,1,FUERTE_EXACTO,0,73
2024-11-03,90,46,1,True,1,FUERTE_EXACTO,0,90
2024-11-05,73,48,1,True,1,FUERTE_EXACTO,0,73
2024-11-06,21,28,1,True,4,FUERTE_EXACTO,0,21
2024-11-06,26,28,1,False,,COMPANERO_TABLA1,1,53
2024-11-06,53,28,1,True,2,FUERTE_EXACTO,0,53
2024-11-06,77,32,1,True,2,FUERTE_EXACTO,0,77
2024-11-12,34,51,2,False,,VECINO_TABLA2,3,59
2024-11-13,45,50,1,False,,VECINO_TABLA2,3,32
2024-11-16,67,40,1,True,2,FUERTE_EXACTO,0,67
2024-11-17,63,38,2,True,1,FUERTE_EXACTO,0,63
2024-11-18,30,39,1,True,2,FUERTE_EXACTO,0,30
2024-11-18,94,39,1,False,,COMPANERO_TABLA1,1,14
2024-11-21,23,42,2,False,,COMPANERO_TABLA1,1,50
2024-11-21,53,28,2,True,1,FUERTE_EXACTO,0,53
2024-11-21,7,42,1,True,2,FUERTE_EXACTO,0,7
2024-11-21,22,44,1,True,2,FUERTE_EXACTO,0,22
2024-11-21,26,28,1,False,,COMPANERO_TABLA1,1,53
2024-11-21,59,44,1,True,3,FUERTE_EXACTO,0,59
2024-11-21,70,44,1,True,3,FUERTE_EXACTO,0,70
2024-11-24,35,49,1,True,5,FUERTE_EXACTO,0,35
2024-11-26,48,36,1,True,2,FUERTE_EXACTO,0,48
