origin,fuerte,confirmer,result,count,consistency
42,71,41,55,15,NIVEL_3_REPETICION_MODERADA
42,71,41,41,15,NIVEL_3_REPETICION_MODERADA
42,71,41,80,15,NIVEL_3_REPETICION_MODERADA
41,13,17,98,15,NIVEL_3_REPETICION_MODERADA
43,44,22,28,15,NIVEL_3_REPETICION_MODERADA
43,44,22,85,15,NIVEL_3_REPETICION_MODERADA
43,44,22,86,15,NIVEL_3_REPETICION_MODERADA
43,44,22,65,15,NIVEL_3_REPETICION_MODERADA
43,44,22,47,15,NIVEL_3_REPETICION_MODERADA
43,44,22,93,15,NIVEL_3_REPETICION_MODERADA
43,44,22,2,15,NIVEL_3_REPETICION_MODERADA
43,44,22,87,15,NIVEL_3_REPETICION_MODERADA
28,53,35,35,15,NIVEL_3_REPETICION_MODERADA
28,53,9,19,15,NIVEL_3_REPETICION_MODERADA
28,53,9,78,15,NIVEL_3_REPETICION_MODERADA
28,53,9,29,15,NIVEL_3_REPETICION_MODERADA
38,100,10,16,15,NIVEL_3_REPETICION_MODERADA
40,51,21,48,15,NIVEL_3_REPETICION_MODERADA
40,51,21,70,15,NIVEL_3_REPETICION_MODERADA
43,28,23,27,15,NIVEL_3_REPETICION_MODERADA
39,9,7,43,15,NIVEL_3_REPETICION_MODERADA
39,9,7,52,15,NIVEL_3_REPETICION_MODERADA
39,9,7,39,15,NIVEL_3_REPETICION_MODERADA
39,9,7,56,15,NIVEL_3_REPETICION_MODERADA
39,9,7,20,15,NIVEL_3_REPETICION_MODERADA
39,9,7,99,15,NIVEL_3_REPETICION_MODERADA
39,9,7,83,15,NIVEL_3_REPETICION_MODERADA
39,9,63,46,15,NIVEL_3_REPETICION_MODERADA
39,9,63,11,15,NIVEL_3_REPETICION_MODERADA
39,9,63,40,15,NIVEL_3_REPETICION_MODERADA
39,9,63,15,15,NIVEL_3_REPETICION_MODERADA
39,9,63,57,15,NIVEL_3_REPETICION_MODERADA
39,9,63,14,15,NIVEL_3_REPETICION_MODERADA
39,9,63,17,15,NIVEL_3_REPETICION_MODERADA
39,9,70,40,15,NIVEL_3_REPETICION_MODERADA
42,23,28,48,15,NIVEL_3_REPETICION_MODERADA
42,23,28,73,15,NIVEL_3_REPETICION_MODERADA
42,23,28,98,15,NIVEL_3_REPETICION_MODERADA
42,23,28,41,15,NIVEL_3_REPETICION_MODERADA
42,23,28,74,15,NIVEL_3_REPETICION_MODERADA
28,26,59,31,15,NIVEL_3_REPETICION_MODERADA
28,26,59,23,15,NIVEL_3_REPETICION_MODERADA
28,53,22,47,15,NIVEL_3_REPETICION_MODERADA
28,53,42,48,15,NIVEL_3_REPETICION_MODERADA
28,53,42,73,15,NIVEL_3_REPETICION_MODERADA
28,53,42,98,15,NIVEL_3_REPETICION_MODERADA
28,53,42,41,15,NIVEL_3_REPETICION_MODERADA
28,53,42,74,15,NIVEL_3_REPETICION_MODERADA
35,6,60,56,15,NIVEL_3_REPETICION_MODERADA
41,29,44,56,15,NIVEL_3_REPETICION_MODERADA
41,29,44,30,15,NIVEL_3_REPETICION_MODERADA
43,44,53,23,15,NIVEL_3_REPETICION_MODERADA
39,9,63,78,15,NIVEL_3_REPETICION_MODERADA
39,9,63,86,15,NIVEL_3_REPETICION_MODERADA
39,9,63,58,15,NIVEL_3_REPETICION_MODERADA
37,42,70,53,15,NIVEL_3_REPETICION_MODERADA
37,42,70,94,15,NIVEL_3_REPETICION_MODERADA
40,56,12,93,15,NIVEL_3_REPETICION_MODERADA
40,56,12,86,15,NIVEL_3_REPETICION_MODERADA
40,56,12,23,15,NIVEL_3_REPETICION_MODERADA
40,56,12,75,15,NIVEL_3_REPETICION_MODERADA
40,56,12,70,15,NIVEL_3_REPETICION_MODERADA
40,56,12,89,15,NIVEL_3_REPETICION_MODERADA
40,56,12,59,15,NIVEL_3_REPETICION_MODERADA
43,12,41,91,15,NIVEL_3_REPETICION_MODERADA
41,29,70,65,15,NIVEL_3_REPETICION_MODERADA
28,53,44,3,15,NIVEL_3_REPETICION_MODERADA
28,53,44,34,15,NIVEL_3_REPETICION_MODERADA
28,53,44,6,15,NIVEL_3_REPETICION_MODERADA
28,53,44,4,15,NIVEL_3_REPETICION_MODERADA
28,53,44,56,15,NIVEL_3_REPETICION_MODERADA
28,53,44,39,15,NIVEL_3_REPETICION_MODERADA
28,53,44,14,15,NIVEL_3_REPETICION_MODERADA
28,53,44,13,15,NIVEL_3_REPETICION_MODERADA
49,83,30,52,15,NIVEL_3_REPETICION_MODERADA
28,53,22,19,15,NIVEL_3_REPETICION_MODERADA
49,35,7,10,15,NIVEL_3_REPETICION_MODERADA
49,35,7,31,15,NIVEL_3_REPETICION_MODERADA
49,35,7,82,15,NIVEL_3_REPETICION_MODERADA
31,88,79,56,15,NIVEL_3_REPETICION_MODERADA
39,9,90,57,15,NIVEL_3_REPETICION_MODERADA
39,9,90,68,15,NIVEL_3_REPETICION_MODERADA
37,42,90,67,15,NIVEL_3_REPETICION_MODERADA
39,30,3,15,15,NIVEL_3_REPETICION_MODERADA
39,30,3,90,15,NIVEL_3_REPETICION_MODERADA
39,30,3,66,15,NIVEL_3_REPETICION_MODERADA
39,30,3,35,15,NIVEL_3_REPETICION_MODERADA
39,30,3,96,15,NIVEL_3_REPETICION_MODERADA
39,30,3,60,15,NIVEL_3_REPETICION_MODERADA
49,35,42,31,15,NIVEL_3_REPETICION_MODERADA
49,35,42,86,15,NIVEL_3_REPETICION_MODERADA
49,35,42,16,15,NIVEL_3_REPETICION_MODERADA
49,35,42,36,15,NIVEL_3_REPETICION_MODERADA
42,7,29,69,15,NIVEL_3_REPETICION_MODERADA
47,68,76,68,15,NIVEL_3_REPETICION_MODERADA
28,53,7,19,15,NIVEL_3_REPETICION_MODERADA
28,53,7,37,15,NIVEL_3_REPETICION_MODERADA
28,53,7,63,15,NIVEL_3_REPETICION_MODERADA
28,53,7,50,15,NIVEL_3_REPETICION_MODERADA
28,53,7,22,15,NIVEL_3_REPETICION_MODERADA
28,53,7,34,15,NIVEL_3_REPETICION_MODERADA
28,53,7,60,15,NIVEL_3_REPETICION_MODERADA
28,53,7,82,15,NIVEL_3_REPETICION_MODERADA
28,53,7,74,15,NIVEL_3_REPETICION_MODERADA
28,53,7,10,15,NIVEL_3_REPETICION_MODERADA
28,53,7,54,15,NIVEL_3_REPETICION_MODERADA
28,53,7,84,15,NIVEL_3_REPETICION_MODERADA
37,42,22,86,15,NIVEL_3_REPETICION_MODERADA
39,46,19,86,15,NIVEL_3_REPETICION_MODERADA
39,46,19,89,15,NIVEL_3_REPETICION_MODERADA
39,46,19,55,15,NIVEL_3_REPETICION_MODERADA
39,46,19,81,15,NIVEL_3_REPETICION_MODERADA
42,7,90,63,15,NIVEL_3_REPETICION_MODERADA
42,7,90,81,15,NIVEL_3_REPETICION_MODERADA
41,29,42,23,15,NIVEL_3_REPETICION_MODERADA
41,29,90,19,15,NIVEL_3_REPETICION_MODERADA
41,29,90,41,15,NIVEL_3_REPETICION_MODERADA
41,29,90,73,15,NIVEL_3_REPETICION_MODERADA
41,29,90,53,15,NIVEL_3_REPETICION_MODERADA
41,29,90,64,15,NIVEL_3_REPETICION_MODERADA
41,29,90,47,15,NIVEL_3_REPETICION_MODERADA
42,71,41,23,15,NIVEL_3_REPETICION_MODERADA
42,71,56,51,15,NIVEL_3_REPETICION_MODERADA
42,71,56,96,15,NIVEL_3_REPETICION_MODERADA
42,71,56,80,15,NIVEL_3_REPETICION_MODERADA
46,90,29,12,15,NIVEL_3_REPETICION_MODERADA
46,90,53,26,15,NIVEL_3_REPETICION_MODERADA
49,35,9,82,15,NIVEL_3_REPETICION_MODERADA
49,35,9,97,15,NIVEL_3_REPETICION_MODERADA
49,35,9,68,15,NIVEL_3_REPETICION_MODERADA
49,35,9,7,15,NIVEL_3_REPETICION_MODERADA
49,35,9,55,15,NIVEL_3_REPETICION_MODERADA
49,35,9,37,15,NIVEL_3_REPETICION_MODERADA
49,35,9,58,15,NIVEL_3_REPETICION_MODERADA
49,35,9,45,15,NIVEL_3_REPETICION_MODERADA
49,35,9,80,15,NIVEL_3_REPETICION_MODERADA
49,35,9,66,15,NIVEL_3_REPETICION_MODERADA
49,35,9,85,15,NIVEL_3_REPETICION_MODERADA
46,90,9,96,15,NIVEL_3_REPETICION_MODERADA
46,90,9,45,15,NIVEL_3_REPETICION_MODERADA
46,90,9,49,15,NIVEL_3_REPETICION_MODERADA
46,90,53,9,15,NIVEL_3_REPETICION_MODERADA
47,84,58,74,15,NIVEL_3_REPETICION_MODERADA
47,84,58,86,15,NIVEL_3_REPETICION_MODERADA
47,84,58,89,15,NIVEL_3_REPETICION_MODERADA
47,84,58,18,15,NIVEL_3_REPETICION_MODERADA
47,84,58,55,15,NIVEL_3_REPETICION_MODERADA
47,84,58,8,15,NIVEL_3_REPETICION_MODERADA
47,84,58,68,15,NIVEL_3_REPETICION_MODERADA
42,23,28,13,15,NIVEL_3_REPETICION_MODERADA
41,29,42,82,15,NIVEL_3_REPETICION_MODERADA
28,53,42,13,15,NIVEL_3_REPETICION_MODERADA
42,71,41,82,15,NIVEL_3_REPETICION_MODERADA
43,44,22,64,15,NIVEL_3_REPETICION_MODERADA
43,44,22,96,15,NIVEL_3_REPETICION_MODERADA
39,9,42,72,15,NIVEL_3_REPETICION_MODERADA
39,9,42,98,15,NIVEL_3_REPETICION_MODERADA
37,42,7,83,15,NIVEL_3_REPETICION_MODERADA
37,42,7,78,15,NIVEL_3_REPETICION_MODERADA
37,42,7,70,15,NIVEL_3_REPETICION_MODERADA
37,42,7,2,15,NIVEL_3_REPETICION_MODERADA
37,42,7,64,15,NIVEL_3_REPETICION_MODERADA
37,42,7,28,15,NIVEL_3_REPETICION_MODERADA
37,42,7,1,15,NIVEL_3_REPETICION_MODERADA
37,42,7,9,15,NIVEL_3_REPETICION_MODERADA
40,72,59,82,15,NIVEL_3_REPETICION_MODERADA
40,72,59,65,15,NIVEL_3_REPETICION_MODERADA
40,72,59,33,15,NIVEL_3_REPETICION_MODERADA
48,89,71,79,15,NIVEL_3_REPETICION_MODERADA
48,89,71,49,15,NIVEL_3_REPETICION_MODERADA
48,89,71,45,15,NIVEL_3_REPETICION_MODERADA
48,89,71,54,15,NIVEL_3_REPETICION_MODERADA
48,89,71,50,15,NIVEL_3_REPETICION_MODERADA
48,89,71,71,15,NIVEL_3_REPETICION_MODERADA
48,89,71,16,15,NIVEL_3_REPETICION_MODERADA
28,26,72,78,15,NIVEL_3_REPETICION_MODERADA
39,9,90,86,15,NIVEL_3_REPETICION_MODERADA
39,30,3,70,15,NIVEL_3_REPETICION_MODERADA
39,30,3,53,15,NIVEL_3_REPETICION_MODERADA
39,30,3,40,15,NIVEL_3_REPETICION_MODERADA
44,22,9,79,15,NIVEL_3_REPETICION_MODERADA
49,35,9,88,15,NIVEL_3_REPETICION_MODERADA
44,59,72,88,15,NIVEL_3_REPETICION_MODERADA
44,59,72,15,15,NIVEL_3_REPETICION_MODERADA
44,59,72,78,15,NIVEL_3_REPETICION_MODERADA
44,59,72,10,15,NIVEL_3_REPETICION_MODERADA
44,59,72,97,15,NIVEL_3_REPETICION_MODERADA
44,59,72,50,15,NIVEL_3_REPETICION_MODERADA
44,59,72,64,15,NIVEL_3_REPETICION_MODERADA
44,59,72,19,15,NIVEL_3_REPETICION_MODERADA
44,70,9,79,15,NIVEL_3_REPETICION_MODERADA
43,92,68,4,15,NIVEL_3_REPETICION_MODERADA
42,23,87,90,15,NIVEL_3_REPETICION_MODERADA
42,23,87,48,15,NIVEL_3_REPETICION_MODERADA
42,23,87,50,15,NIVEL_3_REPETICION_MODERADA
42,23,87,98,15,NIVEL_3_REPETICION_MODERADA
48,73,87,33,15,NIVEL_3_REPETICION_MODERADA
48,73,87,1,15,NIVEL_3_REPETICION_MODERADA
48,73,87,77,15,NIVEL_3_REPETICION_MODERADA
48,73,87,15,15,NIVEL_3_REPETICION_MODERADA
52,97,93,76,15,NIVEL_3_REPETICION_MODERADA
52,97,93,64,15,NIVEL_3_REPETICION_MODERADA
52,97,93,93,15,NIVEL_3_REPETICION_MODERADA
52,97,93,90,15,NIVEL_3_REPETICION_MODERADA
41,13,17,7,15,NIVEL_3_REPETICION_MODERADA
47,84,58,61,15,NIVEL_3_REPETICION_MODERADA
49,35,22,82,15,NIVEL_3_REPETICION_MODERADA
40,67,79,55,15,NIVEL_3_REPETICION_MODERADA
39,9,35,91,15,NIVEL_3_REPETICION_MODERADA
52,65,82,61,15,NIVEL_3_REPETICION_MODERADA
52,65,82,25,15,NIVEL_3_REPETICION_MODERADA
32,77,28,74,15,NIVEL_3_REPETICION_MODERADA
32,77,28,25,15,NIVEL_3_REPETICION_MODERADA
32,77,28,48,15,NIVEL_3_REPETICION_MODERADA
32,77,28,2,15,NIVEL_3_REPETICION_MODERADA
51,34,26,27,15,NIVEL_3_REPETICION_MODERADA
39,41,56,10,15,NIVEL_3_REPETICION_MODERADA
39,41,56,61,15,NIVEL_3_REPETICION_MODERADA
39,41,56,88,15,NIVEL_3_REPETICION_MODERADA
39,41,56,19,15,NIVEL_3_REPETICION_MODERADA
42,71,56,9,15,NIVEL_3_REPETICION_MODERADA
33,87,73,89,15,NIVEL_3_REPETICION_MODERADA
33,87,73,43,15,NIVEL_3_REPETICION_MODERADA
33,87,73,3,15,NIVEL_3_REPETICION_MODERADA
43,44,90,70,15,NIVEL_3_REPETICION_MODERADA
39,14,54,86,15,NIVEL_3_REPETICION_MODERADA
39,14,54,24,15,NIVEL_3_REPETICION_MODERADA
30,57,11,37,15,NIVEL_3_REPETICION_MODERADA
30,57,11,92,15,NIVEL_3_REPETICION_MODERADA
30,57,11,41,15,NIVEL_3_REPETICION_MODERADA
30,57,11,83,15,NIVEL_3_REPETICION_MODERADA
30,57,11,71,15,NIVEL_3_REPETICION_MODERADA
30,57,11,84,15,NIVEL_3_REPETICION_MODERADA
30,57,11,97,15,NIVEL_3_REPETICION_MODERADA
44,22,29,25,15,NIVEL_3_REPETICION_MODERADA
44,22,29,33,15,NIVEL_3_REPETICION_MODERADA
44,22,29,68,15,NIVEL_3_REPETICION_MODERADA
44,22,29,34,15,NIVEL_3_REPETICION_MODERADA
44,22,29,24,15,NIVEL_3_REPETICION_MODERADA
44,22,29,96,15,NIVEL_3_REPETICION_MODERADA
44,70,29,25,15,NIVEL_3_REPETICION_MODERADA
44,70,29,33,15,NIVEL_3_REPETICION_MODERADA
44,70,29,68,15,NIVEL_3_REPETICION_MODERADA
44,70,29,34,15,NIVEL_3_REPETICION_MODERADA
44,70,29,24,15,NIVEL_3_REPETICION_MODERADA
44,70,29,96,15,NIVEL_3_REPETICION_MODERADA
41,29,90,52,15,NIVEL_3_REPETICION_MODERADA
41,29,90,95,15,NIVEL_3_REPETICION_MODERADA
41,29,90,9,15,NIVEL_3_REPETICION_MODERADA
43,81,85,42,15,NIVEL_3_REPETICION_MODERADA
43,81,85,4,15,NIVEL_3_REPETICION_MODERADA
39,30,83,32,15,NIVEL_3_REPETICION_MODERADA
39,30,83,7,15,NIVEL_3_REPETICION_MODERADA
39,30,83,99,15,NIVEL_3_REPETICION_MODERADA
39,30,83,20,15,NIVEL_3_REPETICION_MODERADA
39,30,83,96,15,NIVEL_3_REPETICION_MODERADA
39,30,83,19,15,NIVEL_3_REPETICION_MODERADA
39,30,83,88,15,NIVEL_3_REPETICION_MODERADA
49,35,29,76,15,NIVEL_3_REPETICION_MODERADA
49,35,29,49,15,NIVEL_3_REPETICION_MODERADA
49,35,29,37,15,NIVEL_3_REPETICION_MODERADA
49,35,29,32,15,NIVEL_3_REPETICION_MODERADA
42,7,9,57,15,NIVEL_3_REPETICION_MODERADA
42,23,77,78,15,NIVEL_3_REPETICION_MODERADA
49,35,9,71,15,NIVEL_3_REPETICION_MODERADA
39,9,44,44,15,NIVEL_3_REPETICION_MODERADA
39,9,44,52,15,NIVEL_3_REPETICION_MODERADA
48,89,71,43,15,NIVEL_3_REPETICION_MODERADA
36,85,81,7,15,NIVEL_3_REPETICION_MODERADA
36,85,81,25,15,NIVEL_3_REPETICION_MODERADA
33,82,65,65,15,NIVEL_3_REPETICION_MODERADA
43,44,7,42,15,NIVEL_3_REPETICION_MODERADA
43,44,7,94,15,NIVEL_3_REPETICION_MODERADA
43,44,7,24,15,NIVEL_3_REPETICION_MODERADA
43,44,7,97,15,NIVEL_3_REPETICION_MODERADA
28,53,44,20,15,NIVEL_3_REPETICION_MODERADA
28,53,44,50,15,NIVEL_3_REPETICION_MODERADA
44,59,26,74,15,NIVEL_3_REPETICION_MODERADA
44,59,26,93,15,NIVEL_3_REPETICION_MODERADA
38,63,44,6,15,NIVEL_3_REPETICION_MODERADA
43,44,7,73,15,NIVEL_3_REPETICION_MODERADA
43,44,7,2,15,NIVEL_3_REPETICION_MODERADA
46,90,7,88,15,NIVEL_3_REPETICION_MODERADA
46,90,7,12,15,NIVEL_3_REPETICION_MODERADA
28,21,51,38,15,NIVEL_3_REPETICION_MODERADA
28,21,51,22,15,NIVEL_3_REPETICION_MODERADA
41,29,7,71,15,NIVEL_3_REPETICION_MODERADA
41,29,7,37,15,NIVEL_3_REPETICION_MODERADA
30,57,11,2,15,NIVEL_3_REPETICION_MODERADA
44,22,53,32,15,NIVEL_3_REPETICION_MODERADA
44,22,53,97,15,NIVEL_3_REPETICION_MODERADA
44,22,53,66,15,NIVEL_3_REPETICION_MODERADA
44,22,53,95,15,NIVEL_3_REPETICION_MODERADA
44,22,53,91,15,NIVEL_3_REPETICION_MODERADA
44,22,53,86,15,NIVEL_3_REPETICION_MODERADA
44,22,53,29,15,NIVEL_3_REPETICION_MODERADA
44,22,53,48,15,NIVEL_3_REPETICION_MODERADA
44,22,53,84,15,NIVEL_3_REPETICION_MODERADA
44,22,53,96,15,NIVEL_3_REPETICION_MODERADA
50,45,32,63,15,NIVEL_3_REPETICION_MODERADA
44,70,53,32,15,NIVEL_3_REPETICION_MODERADA
44,70,53,97,15,NIVEL_3_REPETICION_MODERADA
44,70,53,66,15,NIVEL_3_REPETICION_MODERADA
44,70,53,95,15,NIVEL_3_REPETICION_MODERADA
44,70,53,91,15,NIVEL_3_REPETICION_MODERADA
44,70,53,86,15,NIVEL_3_REPETICION_MODERADA
44,70,53,29,15,NIVEL_3_REPETICION_MODERADA
44,70,53,48,15,NIVEL_3_REPETICION_MODERADA
44,70,53,84,15,NIVEL_3_REPETICION_MODERADA
44,70,53,96,15,NIVEL_3_REPETICION_MODERADA
42,71,56,95,15,NIVEL_3_REPETICION_MODERADA
42,71,56,16,15,NIVEL_3_REPETICION_MODERADA
42,7,90,13,15,NIVEL_3_REPETICION_MODERADA
42,7,44,13,15,NIVEL_3_REPETICION_MODERADA
44,22,42,13,15,NIVEL_3_REPETICION_MODERADA
44,22,70,30,15,NIVEL_3_REPETICION_MODERADA
44,22,70,97,15,NIVEL_3_REPETICION_MODERADA
44,70,42,13,15,NIVEL_3_REPETICION_MODERADA
36,85,81,28,15,NIVEL_3_REPETICION_MODERADA
49,35,29,39,15,NIVEL_3_REPETICION_MODERADA
28,53,90,53,15,NIVEL_3_REPETICION_MODERADA
37,42,63,15,15,NIVEL_3_REPETICION_MODERADA
37,42,53,43,15,NIVEL_3_REPETICION_MODERADA
37,42,53,60,15,NIVEL_3_REPETICION_MODERADA
37,42,53,91,15,NIVEL_3_REPETICION_MODERADA
37,42,53,49,15,NIVEL_3_REPETICION_MODERADA
37,42,53,36,15,NIVEL_3_REPETICION_MODERADA
37,42,53,64,15,NIVEL_3_REPETICION_MODERADA
37,42,53,3,15,NIVEL_3_REPETICION_MODERADA
28,53,7,27,15,NIVEL_3_REPETICION_MODERADA
44,22,29,82,15,NIVEL_3_REPETICION_MODERADA
44,22,29,95,15,NIVEL_3_REPETICION_MODERADA
44,70,29,82,15,NIVEL_3_REPETICION_MODERADA
44,70,29,95,15,NIVEL_3_REPETICION_MODERADA
49,35,42,41,15,NIVEL_3_REPETICION_MODERADA
39,9,42,34,15,NIVEL_3_REPETICION_MODERADA
39,9,42,61,15,NIVEL_3_REPETICION_MODERADA
39,9,44,13,15,NIVEL_3_REPETICION_MODERADA
51,34,72,14,15,NIVEL_3_REPETICION_MODERADA
38,63,9,55,15,NIVEL_3_REPETICION_MODERADA
49,83,3,7,15,NIVEL_3_REPETICION_MODERADA
44,22,53,31,15,NIVEL_3_REPETICION_MODERADA
44,22,53,75,15,NIVEL_3_REPETICION_MODERADA
44,70,53,31,15,NIVEL_3_REPETICION_MODERADA
44,70,53,75,15,NIVEL_3_REPETICION_MODERADA
37,42,53,62,15,NIVEL_3_REPETICION_MODERADA
37,42,53,25,15,NIVEL_3_REPETICION_MODERADA
37,42,53,78,15,NIVEL_3_REPETICION_MODERADA
37,42,53,44,15,NIVEL_3_REPETICION_MODERADA
37,42,53,69,15,NIVEL_3_REPETICION_MODERADA
44,22,29,64,15,NIVEL_3_REPETICION_MODERADA
44,70,29,64,15,NIVEL_3_REPETICION_MODERADA
39,30,83,86,15,NIVEL_3_REPETICION_MODERADA
38,63,35,45,15,NIVEL_3_REPETICION_MODERADA
38,63,35,23,15,NIVEL_3_REPETICION_MODERADA
38,63,35,61,15,NIVEL_3_REPETICION_MODERADA
44,59,72,37,15,NIVEL_3_REPETICION_MODERADA
44,59,72,11,15,NIVEL_3_REPETICION_MODERADA
44,59,26,75,15,NIVEL_3_REPETICION_MODERADA
42,7,9,90,14,NIVEL_3_REPETICION_MODERADA
42,7,9,67,14,NIVEL_3_REPETICION_MODERADA
42,7,9,99,14,NIVEL_3_REPETICION_MODERADA
42,7,9,72,14,NIVEL_3_REPETICION_MODERADA
42,7,9,65,14,NIVEL_3_REPETICION_MODERADA
42,7,9,93,14,NIVEL_3_REPETICION_MODERADA
42,7,9,81,14,NIVEL_3_REPETICION_MODERADA
42,7,9,60,14,NIVEL_3_REPETICION_MODERADA
42,7,70,7,14,NIVEL_3_REPETICION_MODERADA
42,7,70,96,14,NIVEL_3_REPETICION_MODERADA
42,7,70,59,14,NIVEL_3_REPETICION_MODERADA
42,7,70,16,14,NIVEL_3_REPETICION_MODERADA
42,7,70,58,14,NIVEL_3_REPETICION_MODERADA
42,50,5,7,14,NIVEL_3_REPETICION_MODERADA
42,50,5,91,14,NIVEL_3_REPETICION_MODERADA
42,50,5,65,14,NIVEL_3_REPETICION_MODERADA
42,50,5,63,14,NIVEL_3_REPETICION_MODERADA
35,11,91,27,14,NIVEL_3_REPETICION_MODERADA
35,11,91,16,14,NIVEL_3_REPETICION_MODERADA
35,11,91,14,14,NIVEL_3_REPETICION_MODERADA
35,11,91,91,14,NIVEL_3_REPETICION_MODERADA
35,11,91,67,14,NIVEL_3_REPETICION_MODERADA
35,11,91,80,14,NIVEL_3_REPETICION_MODERADA
35,11,91,79,14,NIVEL_3_REPETICION_MODERADA
35,11,91,56,14,NIVEL_3_REPETICION_MODERADA
35,11,91,8,14,NIVEL_3_REPETICION_MODERADA
35,11,91,15,14,NIVEL_3_REPETICION_MODERADA
35,86,46,18,14,NIVEL_3_REPETICION_MODERADA
35,86,46,55,14,NIVEL_3_REPETICION_MODERADA
35,86,46,39,14,NIVEL_3_REPETICION_MODERADA
35,86,46,20,14,NIVEL_3_REPETICION_MODERADA
35,86,46,48,14,NIVEL_3_REPETICION_MODERADA
46,90,35,18,14,NIVEL_3_REPETICION_MODERADA
46,90,35,55,14,NIVEL_3_REPETICION_MODERADA
46,90,35,39,14,NIVEL_3_REPETICION_MODERADA
46,90,35,20,14,NIVEL_3_REPETICION_MODERADA
46,90,35,48,14,NIVEL_3_REPETICION_MODERADA
37,5,50,55,14,NIVEL_3_REPETICION_MODERADA
37,5,50,17,14,NIVEL_3_REPETICION_MODERADA
37,10,1,69,14,NIVEL_3_REPETICION_MODERADA
41,93,97,60,14,NIVEL_3_REPETICION_MODERADA
41,93,97,7,14,NIVEL_3_REPETICION_MODERADA
41,93,97,74,14,NIVEL_3_REPETICION_MODERADA
41,93,97,45,14,NIVEL_3_REPETICION_MODERADA
41,93,97,57,14,NIVEL_3_REPETICION_MODERADA
41,93,97,16,14,NIVEL_3_REPETICION_MODERADA
41,93,97,53,14,NIVEL_3_REPETICION_MODERADA
41,93,97,71,14,NIVEL_3_REPETICION_MODERADA
41,93,97,39,14,NIVEL_3_REPETICION_MODERADA
41,93,97,30,14,NIVEL_3_REPETICION_MODERADA
41,93,97,37,14,NIVEL_3_REPETICION_MODERADA
42,23,73,10,14,NIVEL_3_REPETICION_MODERADA
42,23,73,87,14,NIVEL_3_REPETICION_MODERADA
42,23,73,46,14,NIVEL_3_REPETICION_MODERADA
42,23,73,1,14,NIVEL_3_REPETICION_MODERADA
42,23,73,95,14,NIVEL_3_REPETICION_MODERADA
42,23,73,23,14,NIVEL_3_REPETICION_MODERADA
42,23,73,4,14,NIVEL_3_REPETICION_MODERADA
42,23,73,19,14,NIVEL_3_REPETICION_MODERADA
42,23,73,36,14,NIVEL_3_REPETICION_MODERADA
42,23,73,82,14,NIVEL_3_REPETICION_MODERADA
42,23,73,70,14,NIVEL_3_REPETICION_MODERADA
42,23,73,45,14,NIVEL_3_REPETICION_MODERADA
42,23,73,91,14,NIVEL_3_REPETICION_MODERADA
42,23,73,51,14,NIVEL_3_REPETICION_MODERADA
42,23,73,9,14,NIVEL_3_REPETICION_MODERADA
42,71,89,13,14,NIVEL_3_REPETICION_MODERADA
42,71,89,4,14,NIVEL_3_REPETICION_MODERADA
42,71,89,94,14,NIVEL_3_REPETICION_MODERADA
42,71,89,36,14,NIVEL_3_REPETICION_MODERADA
42,71,89,9,14,NIVEL_3_REPETICION_MODERADA
28,26,34,95,14,NIVEL_3_REPETICION_MODERADA
28,26,34,90,14,NIVEL_3_REPETICION_MODERADA
28,26,34,73,14,NIVEL_3_REPETICION_MODERADA
28,26,34,2,14,NIVEL_3_REPETICION_MODERADA
38,100,1,42,14,NIVEL_3_REPETICION_MODERADA
38,100,1,90,14,NIVEL_3_REPETICION_MODERADA
38,100,1,57,14,NIVEL_3_REPETICION_MODERADA
38,100,1,7,14,NIVEL_3_REPETICION_MODERADA
38,100,1,67,14,NIVEL_3_REPETICION_MODERADA
38,100,1,60,14,NIVEL_3_REPETICION_MODERADA
38,100,1,96,14,NIVEL_3_REPETICION_MODERADA
38,100,1,80,14,NIVEL_3_REPETICION_MODERADA
38,100,1,29,14,NIVEL_3_REPETICION_MODERADA
38,100,1,70,14,NIVEL_3_REPETICION_MODERADA
38,100,1,12,14,NIVEL_3_REPETICION_MODERADA
38,100,1,40,14,NIVEL_3_REPETICION_MODERADA
38,100,1,10,14,NIVEL_3_REPETICION_MODERADA
38,100,1,87,14,NIVEL_3_REPETICION_MODERADA
43,12,71,96,14,NIVEL_3_REPETICION_MODERADA
43,12,71,51,14,NIVEL_3_REPETICION_MODERADA
43,60,6,84,14,NIVEL_3_REPETICION_MODERADA
43,60,6,42,14,NIVEL_3_REPETICION_MODERADA
43,60,6,75,14,NIVEL_3_REPETICION_MODERADA
43,60,6,13,14,NIVEL_3_REPETICION_MODERADA
43,60,6,1,14,NIVEL_3_REPETICION_MODERADA
40,56,89,10,14,NIVEL_3_REPETICION_MODERADA
40,56,89,61,14,NIVEL_3_REPETICION_MODERADA
40,56,89,21,14,NIVEL_3_REPETICION_MODERADA
40,56,89,53,14,NIVEL_3_REPETICION_MODERADA
40,56,89,36,14,NIVEL_3_REPETICION_MODERADA
40,72,34,51,14,NIVEL_3_REPETICION_MODERADA
40,72,34,10,14,NIVEL_3_REPETICION_MODERADA
40,72,34,13,14,NIVEL_3_REPETICION_MODERADA
40,72,34,31,14,NIVEL_3_REPETICION_MODERADA
40,72,59,4,14,NIVEL_3_REPETICION_MODERADA
