case_date,fuerte,t1_code,t1_group,t1_pos,num_-1,num_+1,num_-2,num_+2,day_-1,day_+1,day_fuerte,sequences,fuerte_appeared
2024-11-21,59,44,22|59|70|75|91,2,22,70,,75,2,3,3,-1→F,True
2024-11-21,70,44,22|59|70|75|91,3,59,75,22,91,3,3,3,F→+2,True
2024-11-24,35,49,35|40|83,1,,40,,83,,1,5,+1→F,True
2024-11-26,48,36,32|48|64|85,2,32,64,,85,1,3,2,-1→F|F→+1|F→+2,True
2024-11-26,67,40,8|19|51|56|67|72,5,56,72,51,,4,2,1,F→-1|F→+1|F→-2|F→-1→F,True
2024-11-29,72,40,8|19|51|56|67|72,6,67,,56,,4,,1,F→-1,True
2024-11-29,76,34,1|17|33|49|76,5,49,,33,,1,,6,-1→F,True
2024-11-30,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,4,,,False
2024-11-30,29,41,13|29|93,2,13,93,,,,,,,False
2024-11-30,35,49,35|40|83,1,,40,,83,,2,,,False
2024-12-01,28,43,12|28|44|60|81|92,2,12,44,,60,5,7,,,False
2024-12-03,79,47,4|36|68|79|84,4,68,84,36,,5,4,1,F→-1|F→+1|F→-2,True
2024-12-04,84,47,4|36|68|79|84,5,79,,68,,2,,3,-1→F|F→-2,True
2024-12-06,31,38,20|31|47|52|63|100,2,20,47,,52,5,1,5,+1→F|F→+2,True
2024-12-09,6,35,6|11|43|54|86,1,,11,,43,,,1,F→+2,True
2024-12-10,69,45,69|80,1,,80,,,,5,3,F→+1,True
2024-12-12,52,38,20|31|47|52|63|100,4,47,63,31,100,,4,1,F→+1,True
2024-12-12,63,38,20|31|47|52|63|100,5,52,100,47,,1,,4,-1→F,True
2024-12-13,35,49,35|40|83,1,,40,,83,,3,5,+1→F,True
2024-12-13,97,52,65|97,2,65,,,,7,,2,F→-1,True
2024-12-19,35,49,35|40|83,1,,40,,83,,4,3,F→+1|F→+2,True
2024-12-19,37,46,37|58|74|90,1,,58,,74,,2,4,+1→F,True
2024-12-19,90,46,37|58|74|90,4,74,,58,,4,,2,F→-1|F→-1→F,True
2024-12-21,63,38,20|31|47|52|63|100,5,52,100,47,,2,,3,-1→F|F→-2,True
2024-12-23,19,40,8|19|51|56|67|72,2,8,51,,56,1,3,6,-1→F|+1→F,True
2024-12-23,56,40,8|19|51|56|67|72,4,51,67,19,72,3,,,,False
2024-12-25,91,44,22|59|70|75|91,5,75,,70,,,,,,False
2024-12-28,83,49,35|40|83,3,40,,35,,5,,1,F→-1,True
2024-12-29,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,,1,,True
2024-12-29,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,,,,,False
2024-12-29,53,28,21|26|53,3,26,,21,,2,,4,-1→F,True
2024-12-30,53,28,21|26|53,3,26,,21,,1,,3,-1→F,True
2024-12-30,68,47,4|36|68|79|84,3,36,79,4,84,4,,7,-1→F,True
2025-01-04,22,44,22|59|70|75|91,1,,59,,70,,5,1,F→+1,True
2025-01-04,70,44,22|59|70|75|91,3,59,75,22,91,5,4,,,False
2025-01-04,91,44,22|59|70|75|91,5,75,,70,,4,,1,F→-1,True
2025-01-08,57,30,25|57,2,25,,,,3,,2,F→-1,True
2025-01-08,83,49,35|40|83,3,40,,35,,1,,3,-1→F,True
2025-01-09,56,40,8|19|51|56|67|72,4,51,67,19,72,1,1,2,-1→F|+1→F,True
2025-01-10,56,40,8|19|51|56|67|72,4,51,67,19,72,6,3,1,F→-1|F→+1|F→-2|F→+2,True
2025-01-10,72,40,8|19|51|56|67|72,6,67,,56,,3,,2,F→-1|F→-1→-2→F_partial|F→-1→F,True
2025-01-11,7,42,7|18|23|50|55|66|71,1,,18,,23,,,2,F→+2,True
2025-01-12,26,28,21|26|53,2,21,53,,,7,3,2,F→-1|F→+1,True
2025-01-12,53,28,21|26|53,3,26,,21,,2,,3,-1→F|F→-2,True
2025-01-15,42,37,5|10|42,3,10,,5,,5,,,,False
2025-01-15,89,48,73|89,2,73,,,,2,,6,-1→F,True
2025-01-21,73,48,73|89,1,,89,,,,2,,,False
2025-01-22,14,39,9|14|30|41|46|62|78|94,2,9,30,,41,3,,1,F→-1|F→+2,True
2025-01-22,41,39,9|14|30|41|46|62|78|94,4,30,46,14,62,,1,3,+1→F,True
2025-01-23,90,46,37|58|74|90,4,74,,58,,3,,4,-1→F,True
2025-01-24,27,26,27|38,1,,38,,,,1,1,,True
2025-01-25,77,32,77,1,,,,,,,1,,True
2025-01-28,44,43,12|28|44|60|81|92,3,28,60,12,81,1,3,2,-1→F|F→+1|F→+2,True
2025-01-28,53,28,21|26|53,3,26,,21,,1,,5,-1→F,True
2025-01-29,3,31,3|24|88|99,1,,24,,88,,3,2,F→+1,True
2025-01-30,19,40,8|19|51|56|67|72,2,8,51,,56,1,,3,-1→F|F→+2,True
2025-01-31,6,35,6|11|43|54|86,1,,11,,43,,,,,False
2025-01-31,48,36,32|48|64|85,2,32,64,,85,5,7,1,F→-1|F→+1|F→+2,True
2025-02-02,15,29,15,1,,,,,,,1,,True
2025-02-03,11,35,6|11|43|54|86,2,6,43,,54,,7,,,False
2025-02-04,35,49,35|40|83,1,,40,,83,,7,2,F→+1,True
2025-02-05,63,38,20|31|47|52|63|100,5,52,100,47,,5,,4,F→-1|F→-1→-2→F_partial|F→-1→F,True
2025-02-08,84,47,4|36|68|79|84,5,79,,68,,4,,3,F→-1,True
2025-02-10,32,36,32|48|64|85,1,,48,,64,,2,,,False
2025-02-11,31,38,20|31|47|52|63|100,2,20,47,,52,5,6,,,False
2025-02-11,63,38,20|31|47|52|63|100,5,52,100,47,,1,,3,-1→F|F→-2,True
2025-02-12,73,48,73|89,1,,89,,,,1,2,+1→F,True
2025-02-12,76,34,1|17|33|49|76,5,49,,33,,3,,3,,True
2025-02-21,52,38,20|31|47|52|63|100,4,47,63,31,100,2,3,,,False
2025-02-23,22,44,22|59|70|75|91,1,,59,,70,,,2,,True
2025-02-23,44,43,12|28|44|60|81|92,3,28,60,12,81,1,3,2,-1→F|F→+1|F→-2,True
2025-02-23,70,44,22|59|70|75|91,3,59,75,22,91,,,,,False
2025-02-23,75,44,22|59|70|75|91,4,70,91,59,,,6,,,False
2025-02-28,41,39,9|14|30|41|46|62|78|94,4,30,46,14,62,2,,,,False
2025-02-28,56,40,8|19|51|56|67|72,4,51,67,19,72,1,1,6,-1→F|+1→F,True
2025-03-02,22,44,22|59|70|75|91,1,,59,,70,,6,,,False
2025-03-02,53,28,21|26|53,3,26,,21,,5,,7,-1→F,True
2025-03-02,70,44,22|59|70|75|91,3,59,75,22,91,6,3,2,F→-1|F→+1,True
2025-03-03,7,42,7|18|23|50|55|66|71,1,,18,,23,,,,,False
2025-03-03,22,44,22|59|70|75|91,1,,59,,70,,5,,,False
2025-03-03,70,44,22|59|70|75|91,3,59,75,22,91,5,2,1,F→-1|F→+1|F→-1→F,True
2025-03-07,12,43,12|28|44|60|81|92,1,,28,,44,,4,6,+1→F,True
2025-03-07,28,43,12|28|44|60|81|92,2,12,44,,60,6,2,4,F→-1|+1→F,True
2025-03-07,56,40,8|19|51|56|67|72,4,51,67,19,72,5,5,2,F→-1|F→+1|F→-2|F→+2,True
2025-03-07,92,43,12|28|44|60|81|92,6,81,,60,,4,,6,-1→F,True
2025-03-08,89,48,73|89,2,73,,,,1,,,,False
2025-03-09,22,44,22|59|70|75|91,1,,59,,70,,,,,False
2025-03-09,42,37,5|10|42,3,10,,5,,1,,5,-1→F,True
2025-03-09,70,44,22|59|70|75|91,3,59,75,22,91,,6,1,F→+1|F→+2,True
2025-03-10,1,34,1|17|33|49|76,1,,17,,33,,,1,F→+2,True
2025-03-11,26,28,21|26|53,2,21,53,,,2,,3,-1→F,True
2025-03-11,53,28,21|26|53,3,26,,21,,3,,,,False
2025-03-11,73,48,73|89,1,,89,,,,,4,,True
2025-03-12,52,38,20|31|47|52|63|100,4,47,63,31,100,2,2,6,-1→F|+1→F,True
2025-03-12,63,38,20|31|47|52|63|100,5,52,100,47,,6,,2,F→-1|F→-1→F,True
2025-03-15,93,41,13|29|93,3,29,,13,,2,,1,F→-1|F→-2|F→-1→F,True
2025-03-16,42,37,5|10|42,3,10,,5,,,,2,F→-2,True
2025-03-17,54,35,6|11|43|54|86,4,43,86,11,,3,,6,-1→F,True
2025-03-19,3,31,3|24|88|99,1,,24,,88,,4,2,F→+1,True
2025-03-21,22,44,22|59|70|75|91,1,,59,,70,,2,2,,True
2025-03-21,70,44,22|59|70|75|91,3,59,75,22,91,2,,,,False
2025-03-22,69,45,69|80,1,,80,,,,3,5,+1→F,True
2025-03-22,73,48,73|89,1,,89,,,,5,3,F→+1,True
2025-03-24,53,28,21|26|53,3,26,,21,,2,,4,-1→F,True
2025-03-24,73,48,73|89,1,,89,,,,3,1,F→+1,True
2025-03-24,91,44,22|59|70|75|91,5,75,,70,,,,1,,True
2025-03-29,79,47,4|36|68|79|84,4,68,84,36,,1,3,,,False
2025-03-29,83,49,35|40|83,3,40,,35,,2,,1,F→-1|F→-1→F,True
2025-03-31,93,41,13|29|93,3,29,,13,,2,,,,False
2025-04-01,10,37,5|10|42,2,5,42,,,7,2,2,F→-1,True
2025-04-01,42,37,5|10|42,3,10,,5,,2,,2,F→-2,True
2025-04-01,53,28,21|26|53,3,26,,21,,,,,,False
2025-04-02,22,44,22|59|70|75|91,1,,59,,70,,2,,,False
2025-04-02,70,44,22|59|70|75|91,3,59,75,22,91,2,3,1,F→-1|F→+1|F→+2|F→-1→F,True
2025-04-03,7,42,7|18|23|50|55|66|71,1,,18,,23,,,5,,True
2025-04-03,22,44,22|59|70|75|91,1,,59,,70,,1,,,False
2025-04-03,70,44,22|59|70|75|91,3,59,75,22,91,1,2,2,-1→F,True
2025-04-03,71,42,7|18|23|50|55|66|71,7,66,,55,,7,,5,F→-1|F→-1→-2→F_partial,True
2025-04-08,87,33,2|39|82|87,4,82,,39,,3,,1,F→-1|F→-2,True
2025-04-10,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,1,7,+1→F,True
2025-04-11,88,31,3|24|88|99,3,24,99,3,,5,2,4,F→-1|+1→F,True
2025-04-13,29,41,13|29|93,2,13,93,,,,4,,,False
2025-04-13,90,46,37|58|74|90,4,74,,58,,,,6,,True
2025-04-14,41,39,9|14|30|41|46|62|78|94,4,30,46,14,62,,5,,,False
2025-04-14,56,40,8|19|51|56|67|72,4,51,67,19,72,2,1,,,False
2025-04-14,57,30,25|57,2,25,,,,1,,2,-1→F,True
2025-04-17,44,43,12|28|44|60|81|92,3,28,60,12,81,3,3,7,-1→F|+1→F,True
2025-04-19,42,37,5|10|42,3,10,,5,,1,,4,-1→F,True
2025-04-20,26,28,21|26|53,2,21,53,,,4,2,5,-1→F|+1→F,True
2025-04-20,53,28,21|26|53,3,26,,21,,5,,2,F→-1|F→-2,True
2025-04-21,73,48,73|89,1,,89,,,,5,,,False
2025-04-21,87,33,2|39|82|87,4,82,,39,,3,,6,-1→F,True
2025-04-23,26,28,21|26|53,2,21,53,,,1,6,2,-1→F|F→+1,True
2025-04-23,76,34,1|17|33|49|76,5,49,,33,,1,,,,False
2025-04-24,35,49,35|40|83,1,,40,,83,,,5,,True
2025-04-24,69,45,69|80,1,,80,,,,2,2,,True
2025-04-24,91,44,22|59|70|75|91,5,75,,70,,,,2,,True
2025-04-25,82,33,2|39|82|87,3,39,87,2,,,2,5,+1→F,True
2025-04-30,10,37,5|10|42,2,5,42,,,3,1,6,-1→F|+1→F,True
2025-04-30,42,37,5|10|42,3,10,,5,,6,,1,F→-1|F→-2|F→-1→F,True
2025-05-02,3,31,3|24|88|99,1,,24,,88,,4,,,False
2025-05-02,74,46,37|58|74|90,3,58,90,37,,3,1,2,F→-1|+1→F|F→-1→F,True
2025-05-04,28,43,12|28|44|60|81|92,2,12,44,,60,1,,2,-1→F|F→+2,True
2025-05-04,44,43,12|28|44|60|81|92,3,28,60,12,81,2,6,,,False
2025-05-05,65,52,65|97,1,,97,,,,2,2,,True
2025-05-07,25,30,25|57,1,,57,,,,1,2,+1→F,True
2025-05-09,88,31,3|24|88|99,3,24,99,3,,1,,5,-1→F,True
2025-05-14,83,49,35|40|83,3,40,,35,,2,,6,-1→F,True
2025-05-15,22,44,22|59|70|75|91,1,,59,,70,,,1,,True
2025-05-15,59,44,22|59|70|75|91,2,22,70,,75,1,1,,,False
2025-05-15,70,44,22|59|70|75|91,3,59,75,22,91,,4,1,F→+1|F→+2,True
2025-05-17,7,42,7|18|23|50|55|66|71,1,,18,,23,,7,3,F→+1,True
2025-05-17,63,38,20|31|47|52|63|100,5,52,100,47,,1,,2,-1→F|F→-2,True
2025-05-18,54,35,6|11|43|54|86,4,43,86,11,,2,,3,-1→F,True
2025-05-18,63,38,20|31|47|52|63|100,5,52,100,47,,1,,1,F→-2,True
2025-05-18,65,52,65|97,1,,97,,,,5,,,False
2025-05-18,97,52,65|97,2,65,,,,,,5,,True
2025-05-22,29,41,13|29|93,2,13,93,,,4,5,,,False
2025-05-23,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,3,1,F→+1,True
2025-05-23,94,39,9|14|30|41|46|62|78|94,8,78,,62,,,,,,False
2025-05-24,79,47,4|36|68|79|84,4,68,84,36,,3,6,,,False
2025-05-27,19,40,8|19|51|56|67|72,2,8,51,,56,4,3,5,-1→F|+1→F,True
2025-05-28,77,32,77,1,,,,,,,6,,True
2025-05-29,12,43,12|28|44|60|81|92,1,,28,,44,,3,4,+1→F,True
2025-05-29,28,43,12|28|44|60|81|92,2,12,44,,60,4,2,3,F→-1|+1→F,True
2025-05-29,65,52,65|97,1,,97,,,,3,4,+1→F,True
2025-05-29,81,43,12|28|44|60|81|92,5,60,92,44,,,6,6,,True
2025-05-30,44,43,12|28|44|60|81|92,3,28,60,12,81,2,,1,F→-1|F→-2|F→+2|F→-1→-2|F→-1→F,True
2025-05-31,12,43,12|28|44|60|81|92,1,,28,,44,,1,2,+1→F,True
2025-05-31,29,41,13|29|93,2,13,93,,,6,7,1,F→-1|F→+1,True
2025-05-31,44,43,12|28|44|60|81|92,3,28,60,12,81,1,,1,F→-2|F→+2,True
2025-05-31,56,40,8|19|51|56|67|72,4,51,67,19,72,1,3,,,False
2025-05-31,71,42,7|18|23|50|55|66|71,7,66,,55,,1,,1,,True
2025-05-31,81,43,12|28|44|60|81|92,5,60,92,44,,,4,4,,True
2025-06-01,22,44,22|59|70|75|91,1,,59,,70,,3,3,F→+2,True
2025-06-01,59,44,22|59|70|75|91,2,22,70,,75,3,7,3,F→+1,True
2025-06-02,28,43,12|28|44|60|81|92,2,12,44,,60,,2,4,+1→F,True
2025-06-03,69,45,69|80,1,,80,,,,,,,False
2025-06-04,56,40,8|19|51|56|67|72,4,51,67,19,72,7,2,5,F→-1|+1→F|F→-1→-2→F_partial,True
2025-06-05,42,37,5|10|42,3,10,,5,,,,6,,True
2025-06-06,26,28,21|26|53,2,21,53,,,2,3,,,False
2025-06-08,90,46,37|58|74|90,4,74,,58,,4,,5,-1→F,True
2025-06-12,73,48,73|89,1,,89,,,,2,,,False
2025-06-12,89,48,73|89,2,73,,,,,,2,,True
2025-06-13,22,44,22|59|70|75|91,1,,59,,70,,3,1,F→+1|F→+2,True
2025-06-13,70,44,22|59|70|75|91,3,59,75,22,91,3,1,3,+1→F,True
2025-06-15,87,33,2|39|82|87,4,82,,39,,,,1,F→-2,True
2025-06-16,42,37,5|10|42,3,10,,5,,2,,5,-1→F|F→-2,True
2025-06-16,59,44,22|59|70|75|91,2,22,70,,75,4,1,7,-1→F|+1→F,True
2025-06-18,19,40,8|19|51|56|67|72,2,8,51,,56,2,,,,False
2025-06-20,29,41,13|29|93,2,13,93,,,,1,3,+1→F,True
2025-06-23,20,38,20|31|47|52|63|100,1,,31,,47,,2,1,F→+1|F→+2|F→+1→+2,True
2025-06-23,63,38,20|31|47|52|63|100,5,52,100,47,,1,,2,-1→F|F→-2,True
2025-06-23,100,38,20|31|47|52|63|100,6,63,,52,,2,,,,False
2025-06-25,35,49,35|40|83,1,,40,,83,,,2,F→+2,True
2025-06-25,83,49,35|40|83,3,40,,35,,,,7,,True
2025-06-27,22,44,22|59|70|75|91,1,,59,,70,,,,,False
2025-06-27,70,44,22|59|70|75|91,3,59,75,22,91,,1,1,F→+2,True
2025-06-29,76,34,1|17|33|49|76,5,49,,33,,4,,4,,True
2025-06-30,77,32,77,1,,,,,,,1,,True
2025-07-01,90,46,37|58|74|90,4,74,,58,,1,,3,-1→F,True
2025-07-09,63,38,20|31|47|52|63|100,5,52,100,47,,7,,,,False
2025-07-11,68,47,4|36|68|79|84,3,36,79,4,84,,6,,,False
2025-07-12,71,42,7|18|23|50|55|66|71,7,66,,55,,1,,5,-1→F,True
2025-07-15,80,45,69|80,2,69,,,,7,,2,F→-1,True
2025-07-19,23,42,7|18|23|50|55|66|71,3,18,50,7,55,5,,1,F→-1|F→-2|F→+2,True
2025-07-20,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,7,5,1,F→-1|F→+1|F→+2,True
2025-07-22,14,39,9|14|30|41|46|62|78|94,2,9,30,,41,,,5,,True
2025-07-22,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,5,3,,,False
2025-07-23,89,48,73|89,2,73,,,,3,,1,F→-1|F→-1→F,True
2025-07-24,12,43,12|28|44|60|81|92,1,,28,,44,,3,6,+1→F,True
2025-07-24,44,43,12|28|44|60|81|92,3,28,60,12,81,3,4,3,F→+1|F→-2,True
2025-07-25,19,40,8|19|51|56|67|72,2,8,51,,56,,3,4,+1→F,True
2025-07-25,65,52,65|97,1,,97,,,,2,2,,True
2025-07-27,22,44,22|59|70|75|91,1,,59,,70,,7,1,F→+1,True
2025-07-27,53,28,21|26|53,3,26,,21,,1,,,,False
2025-07-27,70,44,22|59|70|75|91,3,59,75,22,91,7,3,1,F→-1|F→+1|F→+2,True
2025-07-28,63,38,20|31|47|52|63|100,5,52,100,47,,5,,1,F→-1,True
2025-07-31,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,3,1,F→+1,True
2025-07-31,37,46,37|58|74|90,1,,58,,74,,1,5,+1→F|F→+2,True
2025-07-31,90,46,37|58|74|90,4,74,,58,,6,,1,F→-1,True
2025-08-03,35,49,35|40|83,1,,40,,83,,3,1,F→+1,True
2025-08-04,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,4,2,5,-1→F|+1→F,True
2025-08-04,46,39,9|14|30|41|46|62|78|94,5,41,62,30,78,2,2,2,F→-2|F→+2,True
2025-08-05,52,38,20|31|47|52|63|100,4,47,63,31,100,5,3,2,F→-1|F→+1,True
2025-08-05,63,38,20|31|47|52|63|100,5,52,100,47,,2,,3,-1→F|F→-2,True
2025-08-07,89,48,73|89,2,73,,,,6,,,,False
2025-08-10,10,37,5|10|42,2,5,42,,,6,2,2,F→-1,True
2025-08-11,42,37,5|10|42,3,10,,5,,1,,1,F→-2,True
2025-08-11,44,43,12|28|44|60|81|92,3,28,60,12,81,4,,,,False
2025-08-12,85,36,32|48|64|85,4,64,,48,,,,3,,True
2025-08-13,19,40,8|19|51|56|67|72,2,8,51,,56,,2,1,F→+1|F→+2|F→+1→+2,True
2025-08-13,51,40,8|19|51|56|67|72,3,19,56,8,67,1,4,2,-1→F|F→+1|F→+2,True
2025-08-13,56,40,8|19|51|56|67|72,4,51,67,19,72,2,4,4,-1→F,True
2025-08-13,57,30,25|57,2,25,,,,2,,5,-1→F,True
2025-08-17,88,31,3|24|88|99,3,24,99,3,,1,5,,,False
2025-08-18,76,34,1|17|33|49|76,5,49,,33,,,,4,,True
2025-08-19,76,34,1|17|33|49|76,5,49,,33,,7,,3,F→-1|F→-1→-2→F_partial,True
2025-08-20,3,31,3|24|88|99,1,,24,,88,,2,,,False
2025-08-21,32,36,32|48|64|85,1,,48,,64,,3,,,False
2025-08-22,54,35,6|11|43|54|86,4,43,86,11,,2,2,,,False
2025-08-25,44,43,12|28|44|60|81|92,3,28,60,12,81,3,,3,,True
2025-08-26,87,33,2|39|82|87,4,82,,39,,,,1,F→-2,True
2025-08-27,13,41,13|29|93,1,,29,,93,,2,2,F→+2,True
2025-08-28,7,42,7|18|23|50|55|66|71,1,,18,,23,,,1,F→+2,True
2025-08-28,22,44,22|59|70|75|91,1,,59,,70,,7,2,F→+1,True
2025-08-28,70,44,22|59|70|75|91,3,59,75,22,91,7,2,,,False
2025-08-29,65,52,65|97,1,,97,,,,2,1,F→+1,True
2025-08-30,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,3,,,False
2025-08-30,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,3,1,,,False
2025-08-30,42,37,5|10|42,3,10,,5,,,,1,F→-2,True
2025-08-30,62,39,9|14|30|41|46|62|78|94,6,46,78,41,94,6,,4,F→-1|F→-1→-2→F_partial,True
2025-08-31,35,49,35|40|83,1,,40,,83,,2,,,False
2025-08-31,80,45,69|80,2,69,,,,4,,,,False
2025-09-01,59,44,22|59|70|75|91,2,22,70,,75,1,,3,-1→F|F→+2,True
2025-09-01,91,44,22|59|70|75|91,5,75,,70,,7,,6,F→-1,True
2025-09-02,80,45,69|80,2,69,,,,2,,6,-1→F,True
2025-09-02,93,41,13|29|93,3,29,,13,,4,,,,False
2025-09-05,42,37,5|10|42,3,10,,5,,3,,4,-1→F,True
2025-09-05,44,43,12|28|44|60|81|92,3,28,60,12,81,,5,1,F→+1|F→-2,True
2025-09-05,60,43,12|28|44|60|81|92,4,44,81,28,92,1,,5,-1→F,True
2025-09-06,22,44,22|59|70|75|91,1,,59,,70,,1,,,False
2025-09-06,70,44,22|59|70|75|91,3,59,75,22,91,1,2,3,-1→F|+1→F,True
2025-09-06,91,44,22|59|70|75|91,5,75,,70,,2,,1,F→-1|F→-2|F→-1→-2,True
2025-09-07,85,36,32|48|64|85,4,64,,48,,1,,5,-1→F,True
2025-09-09,35,49,35|40|83,1,,40,,83,,1,3,+1→F,True
2025-09-10,46,39,9|14|30|41|46|62|78|94,5,41,62,30,78,3,1,,,False
2025-09-10,60,43,12|28|44|60|81|92,4,44,81,28,92,,3,3,F→-2,True
2025-09-13,7,42,7|18|23|50|55|66|71,1,,18,,23,,,3,F→+2,True
2025-09-13,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,2,2,,True
2025-09-13,29,41,13|29|93,2,13,93,,,5,5,2,F→-1|F→+1,True
2025-09-13,41,39,9|14|30|41|46|62|78|94,4,30,46,14,62,1,7,2,-1→F|F→+1,True
2025-09-13,71,42,7|18|23|50|55|66|71,7,66,,55,,5,,,,False
2025-09-14,3,31,3|24|88|99,1,,24,,88,,,4,,True
2025-09-14,57,30,25|57,2,25,,,,,,2,,True
2025-09-15,29,41,13|29|93,2,13,93,,,3,3,1,F→-1|F→+1|F→-1→F,True
2025-09-16,34,51,34|98,1,,98,,,,2,4,+1→F,True
2025-09-17,69,45,69|80,1,,80,,,,6,4,F→+1,True
2025-09-19,63,38,20|31|47|52|63|100,5,52,100,47,,6,,,,False
2025-09-19,100,38,20|31|47|52|63|100,6,63,,52,,,,,,False
2025-09-20,59,44,22|59|70|75|91,2,22,70,,75,6,6,,,False
2025-09-20,91,44,22|59|70|75|91,5,75,,70,,1,,5,-1→F|F→-2,True
2025-09-21,42,37,5|10|42,3,10,,5,,2,,3,-1→F|F→-2,True
2025-09-21,63,38,20|31|47|52|63|100,5,52,100,47,,4,,,,False
2025-09-28,76,34,1|17|33|49|76,5,49,,33,,7,,1,F→-1|F→-2,True
2025-09-30,10,37,5|10|42,2,5,42,,,,6,4,F→+1,True
2025-09-30,29,41,13|29|93,2,13,93,,,3,,1,F→-1|F→-1→F,True
2025-09-30,42,37,5|10|42,3,10,,5,,4,,6,-1→F,True
2025-09-30,82,33,2|39|82|87,3,39,87,2,,2,,2,,True
2025-10-01,87,33,2|39|82|87,4,82,,39,,1,,7,-1→F,True
2025-10-02,51,40,8|19|51|56|67|72,3,19,56,8,67,5,5,,,False
2025-10-02,67,40,8|19|51|56|67|72,5,56,72,51,,5,2,,,False
2025-10-03,76,34,1|17|33|49|76,5,49,,33,,2,,3,-1→F|F→-2,True
2025-10-07,63,38,20|31|47|52|63|100,5,52,100,47,,6,,,,False
2025-10-09,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,,3,3,F→-2,True
2025-10-10,35,49,35|40|83,1,,40,,83,,1,2,+1→F|F→+2,True
2025-10-10,53,28,21|26|53,3,26,,21,,1,,1,,True
2025-10-10,63,38,20|31|47|52|63|100,5,52,100,47,,3,,,,False
2025-10-11,19,40,8|19|51|56|67|72,2,8,51,,56,2,,3,-1→F,True
2025-10-11,72,40,8|19|51|56|67|72,6,67,,56,,2,,1,F→-1|F→-1→F,True
2025-10-11,90,46,37|58|74|90,4,74,,58,,7,,5,F→-1|F→-1→-2→F_partial,True
2025-10-12,27,26,27|38,1,,38,,,,2,,,False
2025-10-13,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,7,1,F→+1,True
2025-10-13,59,44,22|59|70|75|91,2,22,70,,75,3,,1,F→-1|F→+2|F→-1→F,True
2025-10-14,72,40,8|19|51|56|67|72,6,67,,56,,3,,3,,True
2025-10-15,26,28,21|26|53,2,21,53,,,3,3,,,False
2025-10-15,53,28,21|26|53,3,26,,21,,,,3,,True
2025-10-16,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,4,3,F→+1,True
2025-10-16,90,46,37|58|74|90,4,74,,58,,2,,2,F→-2,True
2025-10-20,7,42,7|18|23|50|55|66|71,1,,18,,23,,,1,F→+2,True
2025-10-20,23,42,7|18|23|50|55|66|71,3,18,50,7,55,,1,4,+1→F,True
2025-10-21,44,43,12|28|44|60|81|92,3,28,60,12,81,5,,,,False
2025-10-26,7,42,7|18|23|50|55|66|71,1,,18,,23,,5,5,,True
2025-10-26,23,42,7|18|23|50|55|66|71,3,18,50,7,55,5,,4,F→-1|F→-2|F→+2,True
2025-10-27,54,35,6|11|43|54|86,4,43,86,11,,4,1,2,F→-1|+1→F|F→-1→-2→F_partial,True
2025-10-28,65,52,65|97,1,,97,,,,5,2,F→+1,True
2025-10-30,100,38,20|31|47|52|63|100,6,63,,52,,1,,,,False
2025-10-31,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,3,1,F→+1|F→+2|F→+1→+2,True
2025-11-01,90,46,37|58|74|90,4,74,,58,,3,,,,False
2025-11-04,59,44,22|59|70|75|91,2,22,70,,75,5,1,3,F→-1|+1→F|F→-1→F,True
2025-11-05,22,44,22|59|70|75|91,1,,59,,70,,2,4,+1→F,True
2025-11-05,42,37,5|10|42,3,10,,5,,1,,3,-1→F,True
2025-11-05,90,46,37|58|74|90,4,74,,58,,1,,4,-1→F,True
2025-11-05,91,44,22|59|70|75|91,5,75,,70,,1,,3,-1→F|F→-2,True
2025-11-06,62,39,9|14|30|41|46|62|78|94,6,46,78,41,94,5,5,2,F→-1|F→+1|F→-2,True
2025-11-08,7,42,7|18|23|50|55|66|71,1,,18,,23,,,,,False
2025-11-08,23,42,7|18|23|50|55|66|71,3,18,50,7,55,,5,2,F→+1|F→+2,True
2025-11-08,48,36,32|48|64|85,2,32,64,,85,1,5,6,-1→F|+1→F,True
2025-11-09,29,41,13|29|93,2,13,93,,,2,1,5,-1→F|+1→F,True
2025-11-10,72,40,8|19|51|56|67|72,6,67,,56,,3,,7,-1→F,True
2025-11-16,42,37,5|10|42,3,10,,5,,1,,2,-1→F,True
2025-11-16,82,33,2|39|82|87,3,39,87,2,,4,2,2,F→-1|F→-1→F,True
2025-11-18,26,28,21|26|53,2,21,53,,,3,1,1,F→-1|F→-1→F,True
2025-11-19,21,28,21|26|53,1,,26,,53,,5,2,F→+1,True
2025-11-19,26,28,21|26|53,2,21,53,,,2,,5,-1→F,True
